real,pred
"[0.0, 0.0166549062904317, 0.0321807226543697, 0.0446343774254799, 0.0709864206489956, 0.114284614324056, 0.127347591996821, 0.1137243679525194, 0.1057926100986508, 0.1025300279125462, 0.0803441654086261, 0.0441532088304461, 0.0265284981374199, 0.0320199149319123, 0.0436544321595474, 0.0451641412281773]","[0.016181649640202522, 0.026007123291492462, 0.04164976626634598, 0.058206044137477875, 0.07486627995967865, 0.08612322062253952, 0.0918174684047699, 0.08735739439725876, 0.08278213441371918, 0.07803245633840561, 0.08037347346544266, 0.07897832989692688, 0.06884589791297913, 0.053894124925136566, 0.041142482310533524, 0.03374215215444565]"
"[0.0293454115327014, 0.0302163737922858, 0.0402618470961176, 0.0521262622246667, 0.0660266342797208, 0.093362851021486, 0.0949756571681176, 0.0735212798264397, 0.0743110075348239, 0.091039970264087, 0.0773558129637954, 0.043030645515578, 0.0390723765187339, 0.0584874673026993, 0.0705377987308428, 0.0663286042279034]","[0.01610499620437622, 0.028780141845345497, 0.05503838509321213, 0.0708426907658577, 0.10439073294401169, 0.093687042593956, 0.09359101951122284, 0.09222011268138885, 0.08873894810676575, 0.07066509872674942, 0.07397152483463287, 0.06832394748926163, 0.04841650649905205, 0.035246625542640686, 0.028959769755601883, 0.03102242946624756]"
"[0.0540194472301097, 0.033496348299584, 0.0338196052365613, 0.0504820993222435, 0.0577161059501769, 0.0652972072920349, 0.0610196303322536, 0.045109706402519, 0.0562917287740095, 0.0851846222828866, 0.0832326125580571, 0.0571920521953699, 0.0628076598706585, 0.0862322662703214, 0.0916078154727415, 0.0764910925104718]","[0.042870160192251205, 0.05849817767739296, 0.07179823517799377, 0.07808580249547958, 0.07703255861997604, 0.0777464285492897, 0.07721971720457077, 0.07156353443861008, 0.06523524224758148, 0.062381915748119354, 0.06542617827653885, 0.06559006124734879, 0.0618135891854763, 0.04806235060095787, 0.03997088223695755, 0.03670520335435867]"
"[0.0475808123915066, 0.0214094083793417, 0.01922303463005, 0.0372055762826194, 0.0354086958865383, 0.0243621714661394, 0.0326232919155615, 0.0462886057392106, 0.068159320866594, 0.0995387839919228, 0.107812342164099, 0.0873469983574558, 0.0939569539354316, 0.1140207232171753, 0.0999906040991017, 0.0650726766772516]","[0.061541181057691574, 0.06961975246667862, 0.07081586867570877, 0.06258608400821686, 0.054948266595602036, 0.05013175308704376, 0.04642017185688019, 0.04479463770985603, 0.044581569731235504, 0.04916740581393242, 0.06379108875989914, 0.07874436676502228, 0.08634235709905624, 0.07650791108608246, 0.07074836641550064, 0.06925918906927109]"
"[0.0235938494769813, 0.0089076377110623, 0.0094928685947904, 0.016409423904797, 0.0114175617103848, 0.0018702586233919, 0.020630022216368, 0.0449992863840763, 0.0742176664563041, 0.1126930530914947, 0.1366313502482535, 0.1311927212426796, 0.1311704831979031, 0.1284812312961486, 0.093344572465827, 0.0549480133795367]","[0.04283382371068001, 0.042946502566337585, 0.03887154161930084, 0.03221293166279793, 0.026463858783245087, 0.023956969380378723, 0.022982794791460037, 0.02583402208983898, 0.03169722855091095, 0.044398579746484756, 0.07044639438390732, 0.10310640186071396, 0.12602756917476654, 0.12232380360364914, 0.1233273297548294, 0.12257028371095657]"
"[0.0302958948756865, 0.011437932413205, 0.0046697613184052, 0.0101650447740285, 0.0096371830191887, 0.0107773602637703, 0.0277726232989758, 0.0488830020590519, 0.0735729375359655, 0.1119414571536774, 0.1450379897498184, 0.1574517736641983, 0.1404835616077729, 0.1032461507687862, 0.0651788226537765, 0.0494485048436922]","[0.023800965398550034, 0.02324175089597702, 0.02057875692844391, 0.017954207956790924, 0.016831710934638977, 0.017625808715820312, 0.02084699273109436, 0.029015453532338142, 0.04046008735895157, 0.06030064448714256, 0.09082728624343872, 0.12505105137825012, 0.14246179163455963, 0.13109274208545685, 0.12482479959726334, 0.11508601903915405]"
"[0.0325524434526139, 0.0122898712721136, 0.0, 0.0029645604531408, 0.0054266770417187, 0.0149395842808503, 0.0336904323922556, 0.0579082855066976, 0.0807301878244629, 0.1078203935871634, 0.1455661329284554, 0.1741928334759809, 0.1559434169455211, 0.0979707642871903, 0.0492811926954987, 0.0287232238563361]","[0.00587893184274435, 0.005301858298480511, 0.004620468243956566, 0.004582179244607687, 0.005748247727751732, 0.008080382831394672, 0.014282685704529285, 0.028501661494374275, 0.0492730550467968, 0.07930350303649902, 0.11547183990478516, 0.14938804507255554, 0.15805059671401978, 0.13855406641960144, 0.12464769929647446, 0.10831479728221893]"
"[0.0290879109419913, 0.0109818693509803, 0.0, 0.0017870993063411, 0.0029464286392181, 0.0101873848045163, 0.0327860029409517, 0.0637325176433768, 0.0870016722488455, 0.1080783429946211, 0.1540698199158769, 0.18666598662381, 0.1660986691147238, 0.0990764199177215, 0.0403202952842886, 0.0071795802727363]","[0.006252804771065712, 0.006236701272428036, 0.006124564912170172, 0.006779185030609369, 0.009424657560884953, 0.013977804221212864, 0.02377343364059925, 0.04310746118426323, 0.06777734309434891, 0.09788450598716736, 0.12838484346866608, 0.15236452221870422, 0.146092489361763, 0.11904729902744293, 0.09621671587228775, 0.07655567675828934]"
"[0.0103629216537256, 0.0039124243718503, 0.0, 0.0015351233082817, 0.0025309904515117, 0.0064669584139453, 0.0263483247913099, 0.0576354264918934, 0.0882359840222392, 0.1164654879048741, 0.1636559228007039, 0.1840688874055127, 0.1482739691481787, 0.0918915847183072, 0.0599519587644465, 0.0386640357532191]","[0.004525627009570599, 0.004571756348013878, 0.004605203401297331, 0.005362915340811014, 0.008164791390299797, 0.013050957582890987, 0.023902827873826027, 0.04507913440465927, 0.07336366176605225, 0.10365501791238785, 0.134706050157547, 0.15511508285999298, 0.14594241976737976, 0.11592891067266464, 0.09135223925113678, 0.07067342102527618]"
"[0.0070448284969218, 0.0026597092622961, 0.0018913670332696, 0.0048853623990872, 0.0048046992982399, 0.0074438837145019, 0.0255310504966958, 0.0571178392971711, 0.0891741459840928, 0.1182368459442059, 0.1509517488882694, 0.1598727748496384, 0.130990289125961, 0.0968300226917417, 0.078702751081254, 0.0638626814366528]","[0.004171399865299463, 0.004176001064479351, 0.004075982142239809, 0.004697559867054224, 0.007227176334708929, 0.011712644249200821, 0.02214210294187069, 0.04297662153840065, 0.07209672033786774, 0.10192358493804932, 0.13400529325008392, 0.15708598494529724, 0.14830946922302246, 0.11865252256393433, 0.09406304359436035, 0.0726838931441307]"
"[0.0088656840549881, 0.0033471562874732, 0.0026212744566479, 0.0053745557788965, 0.0043570561669689, 0.0086031219604036, 0.032707952819403, 0.0663652163135002, 0.0963313754395526, 0.1202562247903552, 0.1426271964549884, 0.1489173511423315, 0.1307847853790555, 0.0999491933219175, 0.0733948101765789, 0.0554970454569382]","[0.0036441951524466276, 0.00351629382930696, 0.0033090587239712477, 0.003753302153199911, 0.005793760064989328, 0.009569304995238781, 0.018891075626015663, 0.03900831565260887, 0.06790872663259506, 0.09881359338760376, 0.13330192863941193, 0.1576988697052002, 0.15207523107528687, 0.1239306703209877, 0.1003601998090744, 0.07842551916837692]"
"[0.0155438205320519, 0.0073500044657093, 0.0049659430236658, 0.0065116332872536, 0.0042056619039062, 0.0100318469802437, 0.0359786296272969, 0.0688130238653096, 0.0975091419838497, 0.1182962209359922, 0.1366862540688266, 0.146119888382882, 0.1298758106839714, 0.09518729064541, 0.0680248643386217, 0.0548999652750087]","[0.002772336360067129, 0.002461570780724287, 0.0022008256055414677, 0.002492435509338975, 0.0038872582372277975, 0.006742510944604874, 0.014436312951147556, 0.032928936183452606, 0.06101582571864128, 0.09288962930440903, 0.13012857735157013, 0.15793126821517944, 0.15696319937705994, 0.13138313591480255, 0.11127276718616486, 0.09049336612224579]"
"[0.0301834665954269, 0.0198102577220727, 0.0110016413832872, 0.0067428938626764, 0.0034542539375586, 0.0106304261810559, 0.0383009435832133, 0.0740649293995103, 0.0988518924646889, 0.1105577295495947, 0.1235458490144196, 0.1349714409842924, 0.1161551156248909, 0.0834905832044214, 0.068822876586708, 0.0694156999061821]","[0.003089105011895299, 0.0028844967018812895, 0.00272348802536726, 0.0031465194188058376, 0.004920414183288813, 0.008450992405414581, 0.017238060012459755, 0.03771531581878662, 0.06639586389064789, 0.09748517721891403, 0.13257376849651337, 0.15643320977687836, 0.15276581048965454, 0.1268535703420639, 0.10415802150964737, 0.08316618949174881]"
"[0.0406492827462883, 0.0295768579253504, 0.0160004632921094, 0.0067049923957965, 0.0025292341409154, 0.0092728569187131, 0.0392339504165153, 0.0783999268392056, 0.1004687149622568, 0.1058335182651076, 0.1165554464875064, 0.1266686672969061, 0.1058211655415964, 0.0750658939651211, 0.068602969562969, 0.0786160592436421]","[0.006533208768814802, 0.006282416172325611, 0.006048647221177816, 0.006531218066811562, 0.008340631611645222, 0.012155632488429546, 0.020416896790266037, 0.03693041205406189, 0.05953500419855118, 0.0876995399594307, 0.11834163963794708, 0.14598019421100616, 0.14995551109313965, 0.1298052966594696, 0.1115705594420433, 0.09387317299842834]"
"[0.0500757469430205, 0.0383472613987322, 0.0191119765908189, 0.0044287678990926, 0.0003326146161192, 0.010636735221822, 0.0474482713361906, 0.0897432824591734, 0.1072977695440242, 0.1068839503579686, 0.1135612923993043, 0.1182050962002203, 0.0948395755050488, 0.0653111873310802, 0.0608209328124488, 0.0729555393849347]","[0.010946697555482388, 0.011822201311588287, 0.01188923791050911, 0.012329759076237679, 0.015313692390918732, 0.02006460726261139, 0.02973809279501438, 0.0474381148815155, 0.06934967637062073, 0.0937255397439003, 0.12098140269517899, 0.14113059639930725, 0.1377575546503067, 0.11172988265752792, 0.09215345233678818, 0.07362953573465347]"
"[0.0157783771774548, 0.0260141460695992, 0.0431489307902798, 0.0661293999793566, 0.0762016948826366, 0.0752673435000308, 0.088331595425744, 0.1274398254302085, 0.1915518860633733, 0.1773997794402677, 0.0722818435553857, 0.0, 0.0110874946821849, 0.0182801883212928, 0.0110874946821849, 0.0]","[0.015917479991912842, 0.018246235325932503, 0.019692422822117805, 0.020767461508512497, 0.023718219250440598, 0.029157817363739014, 0.03848147764801979, 0.05443357303738594, 0.07138746231794357, 0.09419874101877213, 0.11357447504997253, 0.13003577291965485, 0.12565594911575317, 0.09827418625354767, 0.08075005561113358, 0.06570865958929062]"
"[0.0088153113470812, 0.0208704300168774, 0.0373260204014245, 0.0614728400221193, 0.080365756401871, 0.0827671424350294, 0.0898509867766581, 0.127202097181527, 0.1731786379659226, 0.158877749023448, 0.0858681651288451, 0.0282359000466971, 0.0195651822921993, 0.0171119958079899, 0.008491785152309, 0.0]","[0.01123693585395813, 0.019276725128293037, 0.031504370272159576, 0.04745718091726303, 0.06499584019184113, 0.08105810731649399, 0.09485427290201187, 0.10495077073574066, 0.1076764240860939, 0.10783591866493225, 0.09983975440263748, 0.08743147552013397, 0.06244988739490509, 0.03781710937619209, 0.02359917014837265, 0.018016129732131958]"
"[0.0037386661508428, 0.0243775416777696, 0.0548872916059035, 0.0833753684707558, 0.0963258670984428, 0.0934571030628311, 0.0904374096796673, 0.1138125025111081, 0.1335174088815488, 0.1263568128914495, 0.0905456326989938, 0.0484901467700046, 0.0211521257844771, 0.0134616646852349, 0.0060644580309698, 0.0]","[0.013990895822644234, 0.025865787640213966, 0.0509687140583992, 0.07428126037120819, 0.10804276168346405, 0.1057051494717598, 0.10651058703660965, 0.10997641086578369, 0.10761623084545135, 0.08198918402194977, 0.07305024564266205, 0.05887093022465706, 0.033472344279289246, 0.021404143422842026, 0.014178561046719551, 0.014076805673539639]"
"[0.0155517786909797, 0.0514196024121178, 0.0948930986647628, 0.1162726913924254, 0.1106978099840437, 0.0941072355343963, 0.0813931059238096, 0.0842431226748849, 0.0767359303682834, 0.0719965987088973, 0.0705977324471049, 0.0598779353056845, 0.0315876896482633, 0.018128971403833, 0.0117609213989169, 0.0107357754415958]","[0.01953277923166752, 0.03555421531200409, 0.05500703677535057, 0.07683732360601425, 0.09130701422691345, 0.10221102088689804, 0.11114537715911865, 0.11257106065750122, 0.10405200719833374, 0.09100589901208878, 0.07306315004825592, 0.05306878313422203, 0.03370370343327522, 0.018872777000069618, 0.012021569535136223, 0.010046307928860188]"
"[0.0607404864518919, 0.0918944047028425, 0.1227600685969314, 0.1276794613376515, 0.1100478017487101, 0.0892458425910203, 0.0769476157972514, 0.0662795792362395, 0.0461543402983868, 0.0369503051493868, 0.0417618597873674, 0.0453958139953049, 0.0299462574105377, 0.0172497603303341, 0.0153054848430368, 0.0216409177231063]","[0.03828195855021477, 0.06146997585892677, 0.0830761045217514, 0.09701800346374512, 0.1008753553032875, 0.10203088819980621, 0.10168676823377609, 0.096345454454422, 0.08041100203990936, 0.06776430457830429, 0.055401381105184555, 0.042171332985162735, 0.029166460037231445, 0.01820286363363266, 0.013563660904765129, 0.012534523382782936]"
"[0.1080326929717716, 0.1315015411797259, 0.1421762914289963, 0.1293264757231203, 0.1073289370873974, 0.088845988878456, 0.0764647023520364, 0.0579674291567598, 0.0318515755199507, 0.0182826353351347, 0.0205441182055821, 0.0255605725790783, 0.018960253570677, 0.010219010761699, 0.0118129135759127, 0.021124861673701]","[0.07613006979227066, 0.09959691762924194, 0.1154392883181572, 0.11329670250415802, 0.09983260929584503, 0.08801373094320297, 0.07765430957078934, 0.062703438103199, 0.04824027419090271, 0.04074537009000778, 0.03830650448799133, 0.03645942732691765, 0.03243090957403183, 0.02489525079727173, 0.02250201441347599, 0.02375314198434353]"
"[0.1105440596417515, 0.138841740657049, 0.1455819946777807, 0.126401725467131, 0.1083375814755898, 0.0968940200185251, 0.0829844064717901, 0.0608286213787978, 0.0360749246169884, 0.0208286106581093, 0.0172042820142359, 0.0167918323815739, 0.0125696542259892, 0.0074914990541616, 0.0079538655053736, 0.0106711817551524]","[0.12124083936214447, 0.1410747915506363, 0.1493401676416397, 0.1313406229019165, 0.10299438238143921, 0.0795680433511734, 0.058480411767959595, 0.03867032751441002, 0.024013299494981766, 0.018920045346021652, 0.019168291240930557, 0.020516905933618546, 0.022613344714045525, 0.020242711529135704, 0.023234015330672264, 0.028581857681274414]"
"[0.0569548174257892, 0.0918948200246171, 0.1151394735074051, 0.1132537263224326, 0.1076005087062981, 0.1031824836480632, 0.0937016315589009, 0.0802233001552645, 0.0651729246240152, 0.0498136386042202, 0.0419605022936448, 0.0354588105264831, 0.0228086237199645, 0.0119132813337198, 0.0076999609010094, 0.0032214966481716]","[0.12900784611701965, 0.15021322667598724, 0.15769080817699432, 0.13682572543621063, 0.10539782047271729, 0.07950598001480103, 0.0560426339507103, 0.03478788956999779, 0.02011185698211193, 0.014986858703196049, 0.01491787750273943, 0.016087064519524574, 0.018453631550073624, 0.017292609438300133, 0.021236328408122063, 0.02744189277291298]"
"[0.0168083092780427, 0.0390989281034747, 0.0720609906383486, 0.0936868816781888, 0.0980075210358007, 0.0956020573591769, 0.0971836929036352, 0.0986084648807403, 0.0941591546046658, 0.0843132040378731, 0.0786269986800564, 0.0654349422141619, 0.036969260058283, 0.0153465234110953, 0.0093631490044273, 0.0047299221120287]","[0.07915239036083221, 0.10455624014139175, 0.12430445104837418, 0.12142835557460785, 0.10670168697834015, 0.09297923743724823, 0.07990962266921997, 0.05987881124019623, 0.04289241507649422, 0.033664949238300323, 0.03151916339993477, 0.030012954026460648, 0.027430294081568718, 0.021576661616563797, 0.020661238580942154, 0.023331502452492714]"
"[0.001158514510366, 0.0060112742958165, 0.029658039373269, 0.0553369916488408, 0.0658977907659846, 0.0728398412776122, 0.0928137000189874, 0.1106388240052867, 0.1160881292154915, 0.1172863556068014, 0.1180869251084293, 0.1046798304109544, 0.0654005228586198, 0.0286331396058302, 0.0106467763737515, 0.0048233449239581]","[0.030765360221266747, 0.05149088054895401, 0.073838971555233, 0.08860311657190323, 0.0976247787475586, 0.10161218792200089, 0.10210076719522476, 0.09514619410037994, 0.08440351486206055, 0.07129011303186417, 0.06338424980640411, 0.050364118069410324, 0.03602316975593567, 0.022352395579218864, 0.016297616064548492, 0.014702538028359413]"
"[0.0011636207910257, 0.0007188229754838, 0.0080353032300481, 0.0192481433793574, 0.0355143111876941, 0.0576301222757676, 0.0865796166838593, 0.1083549833378575, 0.1200863590564843, 0.1295913224865773, 0.1366704258711761, 0.1304431949259182, 0.0944875190598748, 0.0483541893687814, 0.0160610859032797, 0.007060979466814]","[0.012675191275775433, 0.020764773711562157, 0.030933763831853867, 0.04343034699559212, 0.05710785090923309, 0.07293875515460968, 0.08574149012565613, 0.09694837778806686, 0.10698628425598145, 0.10794257372617722, 0.10772712528705597, 0.09331798553466797, 0.07037340849637985, 0.043647557497024536, 0.028043406084179878, 0.02142118103802204]"
