real,pred
"[0.0, 0.0, 0.0, 0.0008982936301028, 0.003262474678048, 0.0061110973954122, 0.010621785871683, 0.024693114819, 0.0476384521256091, 0.0785414771210297, 0.1189183331997291, 0.1609145947616987, 0.1722525692424671, 0.1577064948446902, 0.1253945357785578, 0.0930467765319716]","[0.001462882268242538, 0.0012768275337293744, 0.0007805625791661441, 0.000490251462906599, 0.0004398707242216915, 0.0005023994017392397, 0.0011471557663753629, 0.005170532502233982, 0.020450223237276077, 0.05595532804727554, 0.11526384204626083, 0.1713017374277115, 0.19626322388648987, 0.1769997477531433, 0.14406540989875793, 0.10843008756637573]"
"[0.0036213021823095, 0.0090769252665529, 0.0123841483127082, 0.0133526599409688, 0.0170990848656066, 0.0226695572887493, 0.0290900153597583, 0.0403787838621841, 0.0572812800388134, 0.0822703621255871, 0.1145691294096604, 0.1470360410150777, 0.1506142511474806, 0.1320105709509176, 0.0991701078957591, 0.0693757803378656]","[0.0092441625893116, 0.010955192148685455, 0.011921623721718788, 0.007947847247123718, 0.008534146472811699, 0.00674143061041832, 0.00915114488452673, 0.020096221938729286, 0.046006619930267334, 0.06903427094221115, 0.13489164412021637, 0.16110730171203613, 0.1675199568271637, 0.1351170837879181, 0.11221754550933838, 0.08951381593942642]"
"[0.0095936469375639, 0.0239518831487257, 0.0318332674311375, 0.0308513348934232, 0.0319499262341027, 0.037195268797727, 0.0440982267090388, 0.0524899082370698, 0.0648332746686181, 0.0853438668222367, 0.1098458742843085, 0.1325641972413242, 0.1282636009205487, 0.1025187272170936, 0.0692082376722634, 0.0454587587848175]","[0.00499331671744585, 0.005798892583698034, 0.00486890459433198, 0.0036975378170609474, 0.003676945809274912, 0.004264443181455135, 0.00749383307993412, 0.01936020702123642, 0.04225359484553337, 0.07440324872732162, 0.12335580587387085, 0.165319561958313, 0.18206937611103058, 0.15736024081707, 0.11735048145055771, 0.0837337002158165]"
"[0.0112733194883611, 0.0273902570107299, 0.0359401799070894, 0.034591031489217, 0.0351600833917171, 0.0396315975585996, 0.0471769556989967, 0.0579775340825188, 0.073283052030506, 0.0932078506041913, 0.1137944358647406, 0.1312299085262067, 0.1230671387525448, 0.0909784999131077, 0.0540103888839427, 0.03128776679753]","[0.014815859496593475, 0.022629346698522568, 0.03015868179500103, 0.024961618706583977, 0.028554823249578476, 0.02321670576930046, 0.0272982195019722, 0.04210863634943962, 0.064711794257164, 0.07809196412563324, 0.1281404197216034, 0.14041303098201752, 0.13892953097820282, 0.10114039480686188, 0.07533933222293854, 0.05948972702026367]"
"[0.0065274516918064, 0.0148865455999901, 0.0193200444647079, 0.0199424773022206, 0.0242799685167591, 0.0300668937679677, 0.0392218942449257, 0.0572857834620192, 0.0818680219525223, 0.1051820171498431, 0.1290185464280339, 0.1483448559620735, 0.1376611523333924, 0.0997495950998608, 0.0572511222208857, 0.0293936298029911]","[0.017130617052316666, 0.028069155290722847, 0.03869863972067833, 0.03274628892540932, 0.037012916058301926, 0.03098949044942856, 0.03497403860092163, 0.047955721616744995, 0.06919044256210327, 0.08132489025592804, 0.12690894305706024, 0.13360153138637543, 0.1276867836713791, 0.08811340481042862, 0.05990524962544441, 0.04569188505411148]"
"[0.0010644328411822, 0.0017549530664889, 0.0024211225797411, 0.0038601185760289, 0.0089292701332769, 0.0135805589146418, 0.023665243714445, 0.0506925604040855, 0.0881312138934179, 0.1195359231319252, 0.1497977263460151, 0.1716433536893805, 0.157076045982777, 0.113483894371615, 0.0647774745832935, 0.0295861077716849]","[0.010319603607058525, 0.017707547172904015, 0.02398625761270523, 0.022266536951065063, 0.027873951941728592, 0.025323690846562386, 0.030724750831723213, 0.04764517396688461, 0.07264783978462219, 0.08724912256002426, 0.13589999079704285, 0.14374473690986633, 0.13973242044448853, 0.09735624492168427, 0.06693438440561295, 0.050587814301252365]"
"[0.0, 0.0, 0.0, 0.0001066087888785, 0.0012837632057363, 0.0027520880315538, 0.0140894810255081, 0.047287228591986, 0.0913025339429494, 0.129112737505803, 0.1622834148388678, 0.1829916835516032, 0.1636707160243734, 0.1153535260332745, 0.0629746306971804, 0.0267915877622851]","[0.0036371939349919558, 0.0057540833950042725, 0.0075464448891580105, 0.00720492098480463, 0.011407164856791496, 0.012519505806267262, 0.021284984424710274, 0.04318976029753685, 0.07654334604740143, 0.09588786214590073, 0.15659664571285248, 0.16662879288196564, 0.15671873092651367, 0.10843055695295334, 0.07522431761026382, 0.05142568424344063]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0122332287613705, 0.0488616895594666, 0.0964377321606011, 0.1370986448486684, 0.1693405276918027, 0.1850942474459784, 0.1602320311936172, 0.109702911595897, 0.057778736701133, 0.0232202500414648]","[0.0019935709424316883, 0.002883687848225236, 0.0036156857386231422, 0.0034766504541039467, 0.00623929500579834, 0.007787513546645641, 0.015715261921286583, 0.03959145396947861, 0.07548931986093521, 0.10046752542257309, 0.16204945743083954, 0.17558909952640533, 0.16318663954734802, 0.11204911768436432, 0.07770436257123947, 0.05216139927506447]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0154431774183322, 0.0559006116503625, 0.1036452328105222, 0.1410276830559914, 0.1702262468269748, 0.1812784385494888, 0.1515125507337062, 0.1015302068011632, 0.0550072292426422, 0.0244286229108159]","[0.00026884194812737405, 0.00027508955099619925, 0.0002644319902174175, 0.00031887521618045866, 0.0006911623058840632, 0.0016036309534683824, 0.006486621685326099, 0.02896798588335514, 0.07060826569795609, 0.11158199608325958, 0.15787407755851746, 0.1829342097043991, 0.17470289766788483, 0.1297256350517273, 0.08443041890859604, 0.04926588013768196]"
"[0.0, 0.0, 0.0, 0.0, 0.0038858347121098, 0.0108253576348019, 0.0325420727781389, 0.0727502644010014, 0.1144552461887224, 0.1424289939130223, 0.1637562574026672, 0.1674174356823402, 0.1339649282964916, 0.0874965612067484, 0.0484345938389523, 0.022042453945003]","[0.0005968434270471334, 0.0008145769825205207, 0.0010365319903939962, 0.0011492208577692509, 0.0026475966442376375, 0.004131878260523081, 0.011500997468829155, 0.03838179260492325, 0.08064347505569458, 0.10806263983249664, 0.17280079424381256, 0.1819072812795639, 0.16693980991840363, 0.10999960452318192, 0.0730903223156929, 0.04629667103290558]"
"[0.0, 0.0, 0.0, 0.001969858063057, 0.014835806504326, 0.0348076351797079, 0.0625350339753805, 0.0954748835245037, 0.1243680967404511, 0.139536972683008, 0.1491041815383858, 0.1434522708661921, 0.1103595816117174, 0.0699395737769953, 0.0376871648468024, 0.0159289406894723]","[0.001010892097838223, 0.001556661445647478, 0.0024005239829421043, 0.0031101075001060963, 0.007176051381975412, 0.011103986762464046, 0.0241683442145586, 0.05691578611731529, 0.09718797355890274, 0.11278676986694336, 0.17255611717700958, 0.17480944097042084, 0.1508837789297104, 0.09312943369150162, 0.056552208960056305, 0.03465194255113602]"
"[0.0, 0.0, 0.0029819962585737, 0.0139941533553731, 0.0392644742046996, 0.0680386148325785, 0.0932891016612465, 0.1135361146372868, 0.1275480830525998, 0.1318700875003904, 0.1307788476854684, 0.1154670206790599, 0.0826087251507587, 0.0491074948663656, 0.0239837377349734, 0.0075315483806249]","[0.005436464212834835, 0.009623385965824127, 0.01809043250977993, 0.0232089776545763, 0.04002472013235092, 0.045935023576021194, 0.05905245617032051, 0.08029680699110031, 0.10739587247371674, 0.10633406043052673, 0.15271113812923431, 0.13823865354061127, 0.10574358701705933, 0.05838003382086754, 0.030957212671637535, 0.018571192398667336]"
"[0.0036362832786528, 0.009984433404707, 0.0234928052039389, 0.0463124022666507, 0.07508885319849, 0.0955741592181721, 0.1079553149515266, 0.1156483790681589, 0.1179232362518988, 0.1142093015627706, 0.1049746398064608, 0.0845795445487042, 0.0554167826796749, 0.029565841692322, 0.0121384911360396, 0.0034995317318312]","[0.013439917005598545, 0.024841055274009705, 0.046299468725919724, 0.05610683932900429, 0.07876943051815033, 0.07269369810819626, 0.07792381197214127, 0.084166519343853, 0.10173109918832779, 0.08795396983623505, 0.1216093897819519, 0.09977169334888458, 0.06947941333055496, 0.035205550491809845, 0.01819412037730217, 0.011814039200544357]"
"[0.0109445898118927, 0.0297922061871716, 0.0557523696142967, 0.081066659036488, 0.1003704789380535, 0.1052808259240123, 0.1055063308494589, 0.1062388235460453, 0.103656093772215, 0.0953999624954507, 0.0822412376912868, 0.0620998820629764, 0.0371672236991744, 0.0169268808738319, 0.0055596952461, 0.0019967402515452]","[0.025281934067606926, 0.046171944588422775, 0.08103994280099869, 0.08808457106351852, 0.1089596301317215, 0.0883389413356781, 0.08807232975959778, 0.08324865996837616, 0.09081543236970901, 0.06937624514102936, 0.08759399503469467, 0.06438963115215302, 0.04056708514690399, 0.019529402256011963, 0.010748623870313168, 0.00778162619099021]"
"[0.0231933771967184, 0.0552490121402055, 0.0882358770213822, 0.1058479192764182, 0.110204393727047, 0.1032270816487864, 0.0975347048671401, 0.0956274082202642, 0.0906069166027256, 0.0791856322379322, 0.0653271856952271, 0.0475032706887305, 0.0256250415178057, 0.0090445748364327, 0.0025328445579989, 0.0010547597651847]","[0.035845495760440826, 0.0634007453918457, 0.103201724588871, 0.10688050091266632, 0.12251707166433334, 0.0948389321565628, 0.08954419940710068, 0.07901257276535034, 0.08000639081001282, 0.056912899017333984, 0.0663520023226738, 0.045989230275154114, 0.02725125104188919, 0.013458633795380592, 0.008115139789879322, 0.006673253141343594]"
"[0.0438519730697707, 0.0848719689000072, 0.1151668050234241, 0.1173101106255652, 0.1082515407966856, 0.0959859146271148, 0.0883091704806765, 0.0837422235277481, 0.0764510749732828, 0.0651709602297855, 0.0538139289060085, 0.0396243949916782, 0.020527951775144, 0.0058384212305358, 0.0010835608425724, 0.0]","[0.03919060900807381, 0.0769340917468071, 0.10988545417785645, 0.11745362728834152, 0.11581825464963913, 0.10779188573360443, 0.09842023253440857, 0.08681517839431763, 0.07121261209249496, 0.05738117918372154, 0.04767196625471115, 0.03359584882855415, 0.019416172057390213, 0.00889909639954567, 0.005260264966636896, 0.004253507126122713]"
"[0.0718105069028847, 0.1089277748427541, 0.1272267456777584, 0.1162684612374196, 0.1015105528011169, 0.0885957185472014, 0.0799377994305907, 0.071659913098995, 0.0622732800667107, 0.0539569920923967, 0.0459877097557937, 0.0353971113318907, 0.0201849289443542, 0.0081279862711097, 0.0040240365943051, 0.0041104824047176]","[0.04984261468052864, 0.08845020085573196, 0.11390663683414459, 0.11196190118789673, 0.10332351177930832, 0.09434516727924347, 0.08824232220649719, 0.08009173721075058, 0.06968878954648972, 0.059798792004585266, 0.05385430157184601, 0.03987066075205803, 0.023962851613759995, 0.010919570922851562, 0.0064473324455320835, 0.005293584894388914]"
"[0.1054423723736197, 0.132315698282318, 0.1375139688079467, 0.1192035234637629, 0.1014311573887748, 0.0849751943983632, 0.072776283084542, 0.0615078284254356, 0.0487232530468984, 0.0399710739701184, 0.0337482977568206, 0.0268258077314163, 0.0154901799177781, 0.0073618158083982, 0.0055445904489196, 0.0071689550948869]","[0.08533325046300888, 0.13083729147911072, 0.14450880885124207, 0.12421973049640656, 0.10249900072813034, 0.08619392663240433, 0.07514616847038269, 0.06325190514326096, 0.051544710993766785, 0.04156621918082237, 0.03500272333621979, 0.025482583791017532, 0.015827346593141556, 0.007792347110807896, 0.005503612570464611, 0.005290396045893431]"
"[0.1279473666430911, 0.1535331989927428, 0.1549336011240828, 0.1331695213939528, 0.1105298388064843, 0.0862118963370691, 0.068805350784214, 0.0554005828049796, 0.0379970704021757, 0.0244294781767177, 0.0170804186943552, 0.0126781929627457, 0.0055710283733137, 0.0023266182087254, 0.0035572270158356, 0.005828609279514]","[0.11505183577537537, 0.15877121686935425, 0.1607315093278885, 0.12965771555900574, 0.10042036324739456, 0.07998625934123993, 0.06487292051315308, 0.05130791291594505, 0.03774334117770195, 0.029094092547893524, 0.023517809808254242, 0.018256258219480515, 0.012235754169523716, 0.006731195840984583, 0.005619766190648079, 0.006002073176205158]"
"[0.1036869261252042, 0.1431432936349449, 0.1579661614921454, 0.1413605769998223, 0.1199471587013459, 0.0954248755094064, 0.0763184700235511, 0.0608465374370786, 0.0419477328713516, 0.026235205078268, 0.0168715260479669, 0.0104745041081279, 0.0033697555370116, 0.000341624530884, 0.0005661303644863, 0.0014995215384041]","[0.14605528116226196, 0.1826159507036209, 0.1784331202507019, 0.14173412322998047, 0.10708169639110565, 0.08099023252725601, 0.05925743654370308, 0.03913694992661476, 0.021637054160237312, 0.013101792894303799, 0.008513121865689754, 0.005924419965595007, 0.004393415059894323, 0.0029979522805660963, 0.003531837835907936, 0.004595661070197821]"
"[0.0600016126067274, 0.1060038043736769, 0.1373826719076023, 0.1367805696890744, 0.1254444156700921, 0.1076622515905701, 0.0896573768383416, 0.0714852324756241, 0.0538046021916627, 0.0412609966526708, 0.0339466874019774, 0.0236997909763735, 0.0099956639068654, 0.0016522977059574, 0.0003349189817803, 0.0008871070310027]","[0.11362774670124054, 0.1629326194524765, 0.1789339780807495, 0.1579645723104477, 0.12640997767448425, 0.10018329322338104, 0.07069295644760132, 0.04225319251418114, 0.020153231918811798, 0.009580915793776512, 0.004696462769061327, 0.0028896040748804808, 0.002102768048644066, 0.0017049688613042235, 0.0024122497998178005, 0.0034614652395248413]"
"[0.0265557811710722, 0.0658827207419248, 0.1036296568782268, 0.1182138345559832, 0.1188882968677733, 0.1104988223766163, 0.0974395271869033, 0.0808902395437138, 0.0672385885121298, 0.060437412003736, 0.0578397578071071, 0.0486779979977913, 0.029549158531208, 0.0110151989064426, 0.0022740225006795, 0.0009689844186914]","[0.05940484255552292, 0.11868704110383987, 0.165995791554451, 0.14217548072338104, 0.14215603470802307, 0.11473182588815689, 0.1007385179400444, 0.07376832515001297, 0.04628390073776245, 0.022019483149051666, 0.006749394815415144, 0.002816664520651102, 0.0012515607522800565, 0.0008012158214114606, 0.0009764991700649261, 0.0014435246121138334]"
"[0.014997514786688, 0.0472481402697709, 0.0800780898949351, 0.0950533442898569, 0.1007176421646828, 0.0995999432664496, 0.0939096286626506, 0.0851926873619244, 0.0785828462703679, 0.0752871993853027, 0.0758380046498462, 0.0717677594347786, 0.0505154151702618, 0.0225204365603479, 0.0058479122545106, 0.0028434355776253]","[0.03124014101922512, 0.0672549158334732, 0.10202507674694061, 0.1201392188668251, 0.1199900209903717, 0.11232320964336395, 0.10646495968103409, 0.08867963403463364, 0.07443533837795258, 0.05949116498231888, 0.04914393648505211, 0.03376348316669464, 0.018177662044763565, 0.007940944284200668, 0.004862985108047724, 0.004067353438585997]"
"[0.0210815913849239, 0.0477090296158541, 0.0689023121117631, 0.074290409045473, 0.0787202789801086, 0.0823755662778872, 0.0842125867061928, 0.0842019676168426, 0.084156392731397, 0.0846812078625779, 0.0872289286394999, 0.0865529476285985, 0.0654461153804616, 0.0331687869723772, 0.0111216033938106, 0.0061502756522312]","[0.023023268207907677, 0.04674799367785454, 0.07327479124069214, 0.08879350870847702, 0.09481501579284668, 0.09473181515932083, 0.09613271057605743, 0.09124906361103058, 0.08715125173330307, 0.08277080953121185, 0.08059020340442657, 0.06538702547550201, 0.04035024717450142, 0.018383855000138283, 0.009594910778105259, 0.007003584410995245]"
"[0.028566653785001, 0.0484969955419157, 0.0597192115602688, 0.0578488461398843, 0.0596188245777687, 0.0636412172585335, 0.0690913020319708, 0.0749946071294968, 0.0813901017558243, 0.0886423518513233, 0.0958941407308385, 0.0987589715271351, 0.0807082285779719, 0.051350794045492, 0.0263558016066934, 0.0149219518798812]","[0.023032350465655327, 0.04092162847518921, 0.056747570633888245, 0.061296496540308, 0.06562317907810211, 0.06765053421258926, 0.07517251372337341, 0.08313194662332535, 0.08915222436189651, 0.09618330746889114, 0.104429692029953, 0.09655703604221344, 0.07088976353406906, 0.03643367066979408, 0.019622020423412323, 0.013156061060726643]"
"[0.0287968954272098, 0.0446986536034449, 0.0517968022165473, 0.0472412146362408, 0.0465793549537085, 0.0470878043538832, 0.0528204584061728, 0.0630990157120234, 0.075924166726997, 0.0887264554822111, 0.1010468840502829, 0.1084918760185284, 0.0955125526161226, 0.0712808338475148, 0.0463911370214773, 0.0305058949276344]","[0.031149737536907196, 0.048978641629219055, 0.05915388464927673, 0.052710775285959244, 0.05165223032236099, 0.05181062966585159, 0.05848965048789978, 0.06951480358839035, 0.08270583301782608, 0.09505181014537811, 0.11172011494636536, 0.1107252836227417, 0.0862870141863823, 0.04701187461614609, 0.02566036768257618, 0.017377333715558052]"
"[0.0201930868967276, 0.0343292744759676, 0.0430877193056192, 0.0407043652748823, 0.0389380075626108, 0.0366127565952913, 0.0425664947876003, 0.0558958624979902, 0.0734850387873982, 0.0894033299497496, 0.1064117626869215, 0.1189207927679928, 0.1081930208544582, 0.0852062293334236, 0.0616192970153794, 0.0444329612079868]","[0.0360596589744091, 0.052010878920555115, 0.0555913932621479, 0.04352063685655594, 0.038451146334409714, 0.03647889196872711, 0.042138826102018356, 0.05497065931558609, 0.07237322628498077, 0.09057343006134033, 0.11384747177362442, 0.12291010469198227, 0.10631311684846878, 0.06565714627504349, 0.040610555559396744, 0.028492867946624756]"
"[0.0092883239419622, 0.0180462818950644, 0.0293251469122526, 0.0340032319606167, 0.0326890411536975, 0.0298750890987347, 0.0375973347602024, 0.0526505155265213, 0.0726336138588631, 0.093235643147825, 0.1146229551993786, 0.1314725156263299, 0.1229535915516446, 0.0975774146585703, 0.0709344549191247, 0.0530948457892112]","[0.02791256085038185, 0.04030279070138931, 0.04276752471923828, 0.033064939081668854, 0.02899298071861267, 0.02834884077310562, 0.03344295918941498, 0.04805881530046463, 0.06837241351604462, 0.08949827402830124, 0.11982718110084534, 0.13630810379981995, 0.12535609304904938, 0.08569825440645218, 0.05488572642207146, 0.037162527441978455]"
